fecha,actual_mean,actual_min,actual_max,actual_std,predicted_mean,predicted_min,predicted_max,predicted_std
2024-01-23,12.487774465691787,2.001199999999999,23.10036,3.328848150503731,12.299611,4.9209332,18.982538,1.5948273
2024-01-24,13.321726895388075,4.401869999999997,23.000099999999996,3.098220345494756,13.056242,8.148598,20.39085,1.5553674
2024-01-25,13.59674822072072,3.8003099999999987,24.002699999999997,3.582228947945093,13.184144,4.4337144,20.173948,1.6557823
2024-01-26,13.26186662542182,4.401869999999997,24.49843,3.9303863703032857,12.764018,6.8203726,19.332962,1.6438557
2024-01-27,13.025372724215245,4.502129999999998,23.601659999999995,3.5739566133130185,12.56136,5.7324767,19.093697,1.5883803
2024-01-28,12.510769876404492,2.6027599999999977,23.40114,3.6559951577255085,12.133128,6.765319,18.574467,1.6397903
2024-01-29,12.005389910011246,1.0988599999999995,22.699319999999997,3.847248273326059,11.691136,6.4079285,20.957766,1.7787253
2024-01-30,11.305794354657687,2.402239999999998,23.200619999999997,3.9459067798431624,11.130086,6.4878287,20.656176,1.7005943
2024-01-31,10.987447912457911,1.0988599999999995,23.200619999999997,3.9011347148589803,10.941056,5.5374665,17.553598,1.5011729
2024-02-01,10.8858001010101,-1.001030000000001,23.40114,3.7414535166083502,10.848089,5.6364565,17.29313,1.6307425
2024-02-02,11.105983195067262,0.3023499999999977,23.000099999999996,3.4971979227945353,11.07432,5.024206,21.012333,1.7661499
2024-02-03,11.153478060538115,1.9009399999999979,21.997500000000002,3.33988259399011,11.146522,5.817571,21.072315,1.7164187
2024-02-04,11.482896599326597,3.7000499999999974,22.79958,3.300027391060819,11.420407,5.8705697,21.034777,1.6990428
2024-02-05,11.109357876404493,0.402609999999999,21.997500000000002,3.4956112933742953,11.054165,4.5065036,19.287806,1.7392399
2024-02-06,11.268904826038156,-3.8974300000000004,22.89984,3.7730933244171716,11.158753,4.172512,21.088203,1.7743989
2024-02-07,11.143024943946187,-3.8027400000000013,23.902440000000002,4.4929412231157135,11.041391,5.98324,19.666035,1.7899988
2024-02-08,12.118926835016834,-4.498990000000001,23.30088,4.184730886119829,11.485609,6.441807,19.56704,1.8070825
2024-02-09,11.829793937007873,-2.19858,24.19765,4.457824637041072,11.539533,5.128802,19.487095,1.7055056
2024-02-10,9.504393714609286,-7.6014800000000005,23.601659999999995,5.1012448204118,9.369232,1.0777853,19.420948,1.9513906
2024-02-11,8.812435163841807,-6.99992,21.200989999999997,4.76689855204909,8.877092,2.2446184,17.444302,1.9291292
2024-02-12,12.21069495475113,-4.198210000000001,21.89724,4.250881146147934,11.911045,6.5502124,18.953228,1.482418
2024-02-13,13.61809121758737,-1.7975400000000012,24.097389999999997,4.065779002444917,13.245373,8.513987,19.525812,1.5449729
2024-02-14,14.364770483689536,4.99786,24.398169999999997,3.473899464813711,13.846009,8.557636,20.270071,1.4581662
2024-02-15,13.95364760992108,-0.8005100000000014,22.599059999999998,3.0720120002703264,13.427521,8.912236,21.232773,1.3903676
2024-02-16,11.490112593010146,-6.7994,21.50177,3.86581242252584,11.428392,5.1939898,19.147017,1.6780416
2024-02-17,11.626122364864864,-3.3014400000000013,22.599059999999998,3.871110826697235,11.515975,2.6873126,19.45013,1.7253144
2024-02-18,12.197041191011234,1.3996400000000004,24.19765,3.5051372636777933,12.0007925,7.163492,18.71332,1.5393202
2024-02-19,12.984232393258427,-3.1009200000000017,24.799209999999995,3.6307243474343283,12.707285,6.4526467,18.697256,1.5707662
2024-02-20,12.626573352080989,-1.9980600000000008,23.80218,3.478869109733685,12.345744,5.751029,19.41535,1.6449088
2024-02-21,11.874632067415728,3.19875,21.602030000000003,3.455802283885463,11.578204,5.777572,19.04435,1.6973038
2024-02-22,12.389312725225224,-1.9980600000000008,21.602030000000003,4.2576700608931874,12.195894,6.185689,17.68341,1.610728
2024-02-23,8.865470011248593,-8.197470000000001,21.802549999999997,5.104137504194128,8.8167715,1.222103,18.862066,2.0550022
2024-02-24,8.279015095398426,-10.59814,21.40151,4.73133284962321,8.375691,0.40814555,18.076448,1.8682512
2024-02-25,10.325781158605173,-7.200440000000001,21.00047,4.199411497722368,10.598238,4.294933,18.894796,1.7638811
2024-02-26,9.189918524774773,-7.40096,20.49917,4.56470706950137,9.412206,2.2248893,17.664612,1.9140804
2024-02-27,8.441050428893904,-10.202670000000001,21.00047,4.731346671523956,8.394906,-0.46153617,17.465221,2.0273623
2024-02-28,9.271403340832395,-10.79866,21.40151,4.333977716299835,9.252314,3.2020538,18.86088,1.9124372
2024-02-29,9.720070834272828,-5.200810000000001,21.40151,4.234479945482682,10.041347,3.3626893,19.057114,1.7721763
2024-03-01,8.884120506756755,-6.39836,20.19839,4.470052217773117,9.109801,2.8052647,18.299671,1.9718404
2024-03-02,8.209747303370785,-7.40096,20.59943,4.703809202863413,8.815174,0.21499914,19.34578,1.9848725
