fecha,actual_mean,actual_min,actual_max,actual_std,predicted_mean,predicted_min,predicted_max,predicted_std
2023-10-12,21.058014079096044,9.49842,29.400029999999994,3.1000745800830525,20.284689,16.077692,22.905195,0.90350634
2023-10-13,20.56140294915254,9.698939999999999,31.399659999999997,3.551664979136499,19.781303,15.686074,23.236586,0.95181954
2023-10-14,19.555354631936577,5.398899999999999,31.800699999999996,4.363796840557132,19.171179,15.245035,23.248907,0.9743135
2023-10-15,18.29476207248018,5.49916,29.80107,4.318610352351394,18.271767,13.484564,21.755241,0.9884998
2023-10-16,18.861414171364146,3.599789999999999,28.39743,3.970280040175617,18.707964,14.735518,21.959513,0.9607088
2023-10-17,20.055345123873874,3.599789999999999,27.199879999999997,3.277307636910269,19.567612,14.895421,24.508055,0.95775926
2023-10-18,19.259553655793024,3.3992699999999996,26.59832,3.5980663287418255,18.843893,15.168483,23.062366,1.021837
2023-10-19,16.759511109852774,2.2017199999999986,26.002329999999997,4.199337363058651,16.72482,12.622432,22.17334,1.0926865
2023-10-20,14.689767236693092,-4.799770000000001,27.400399999999998,4.664789369621877,14.944293,11.472056,20.047583,1.0311352
2023-10-21,13.439440180586907,-4.298470000000001,24.999729999999996,4.352733123446929,14.000443,8.894097,20.625963,1.0366851
2023-10-22,13.672030440677965,0.0015699999999999159,25.20025,4.047167807509672,14.175517,10.970173,19.877806,1.0481622
2023-10-23,14.867893670454544,-1.9980600000000008,25.20025,4.663785638128087,15.4396925,11.825146,22.527746,1.1650074
2023-10-24,13.89591282138794,-2.8001400000000007,24.19765,4.462921034874044,14.393832,9.254212,21.712261,1.1043946
2023-10-25,16.274299739229022,2.797709999999998,26.197279999999996,3.6324102208274747,16.333088,10.968493,22.102375,0.98005
2023-10-26,16.46895572077185,2.797709999999998,25.60129,4.0839211173247305,16.606642,12.291022,22.512375,1.0145686
2023-10-27,14.603909818388194,-0.4997300000000005,25.300509999999996,4.451175574392396,14.758646,9.7739105,21.643963,1.0808091
2023-10-28,15.428632278911564,0.0015699999999999159,24.899469999999997,3.814158127517551,15.455414,11.185922,20.497284,1.0319026
2023-10-29,15.37884961451247,0.20208999999999946,24.19765,3.567789987670388,15.418986,11.9273815,19.980898,0.9887583
2023-10-30,13.988163174061432,-2.8001400000000007,24.598689999999998,4.591941566404698,14.346771,10.090928,21.862955,1.1201608
2023-10-31,13.171986909090908,-0.39947000000000227,26.397799999999997,4.518192837385897,13.4782295,10.148814,21.052229,1.1197109
2023-11-01,14.595589591373438,0.0015699999999999159,26.197279999999996,4.315218431982859,14.658884,11.05199,20.989107,1.0410162
2023-11-02,13.952116045454543,-1.7975400000000012,25.09999,4.934638791495348,14.302383,9.110525,22.130745,1.167195
2023-11-03,12.076198297389327,-5.40133,25.400769999999998,5.041549686646032,12.23365,7.055721,20.774406,1.169959
2023-11-04,14.12637006802721,-1.9980600000000008,24.49843,4.200680937342162,14.279127,9.684261,20.674187,1.0126721
2023-11-05,13.002467259343147,-2.499360000000001,24.19765,4.536944705678962,12.961292,8.787429,19.033257,1.0266197
2023-11-06,11.002756242905788,-3.401700000000001,24.19765,4.758120954199236,11.477557,6.250483,18.907137,1.171934
2023-11-07,9.88895711211778,-5.000290000000001,23.40114,4.928557434201772,10.539433,6.7937946,16.054924,1.0928612
2023-11-08,10.880234178935448,-3.2011800000000012,23.601659999999995,4.306863918814798,11.461403,6.6052413,17.604856,1.0609679
2023-11-09,12.81123117913832,-1.9980600000000008,23.80218,3.991220067883759,13.089189,9.813726,19.88669,0.9958095
2023-11-10,13.283872834467118,-1.9980600000000008,24.799209999999995,4.158443598320375,13.323836,8.850257,19.815962,0.9960983
2023-11-11,15.64547452894438,0.9985999999999983,24.799209999999995,3.541087896486249,15.638543,12.562151,21.90902,0.9802951
2023-11-12,16.605486818181816,3.499529999999998,24.999729999999996,3.3007592136286745,16.254457,12.956469,21.582829,0.8899437
2023-11-13,16.926163913538108,6.6020199999999996,26.297539999999998,3.414087100384656,16.534992,12.268489,21.201807,0.9156466
2023-11-14,16.854478663646656,6.802539999999999,27.901699999999998,3.7884053291129023,16.473886,12.791883,21.522205,1.020461
2023-11-15,16.17101566101695,3.599789999999999,29.19951,4.1176166817559166,15.8548355,12.967358,19.227095,0.9514906
2023-11-16,15.856030587570618,2.797709999999998,27.80144,3.7162703243598916,15.639073,12.1555605,19.3475,0.9284834
2023-11-17,14.793830985277461,2.2017199999999986,26.297539999999998,4.04912858717069,14.727454,10.054726,18.622467,0.9493933
2023-11-18,14.878270419026046,7.398529999999998,25.501029999999997,3.4750067653284327,14.964816,10.65605,18.994884,0.97350305
2023-11-19,14.80953498866213,5.900199999999999,24.598689999999998,3.3978982784344502,14.960078,10.842874,19.172623,1.0101149
2023-11-20,13.44139268707483,1.7004199999999983,26.397799999999997,4.322546064092675,13.639281,9.120804,18.012678,0.9972197
2023-11-21,11.771042866817155,-5.200810000000001,30.001589999999997,5.431817065813723,11.550503,8.007158,16.891273,1.0659348
2023-11-22,11.043717799097065,-6.598880000000001,25.400769999999998,5.04593605499507,10.795112,7.0506444,17.19667,1.2233598
2023-11-23,10.456654229471315,-3.401700000000001,24.19765,4.4964574216133855,10.434547,5.148775,17.572832,1.2003299
2023-11-24,10.9085771509009,0.402609999999999,23.000099999999996,3.9307417152956488,11.165988,7.765416,16.768753,1.1836193
